surveyId,hitId,AssignmentId,workerId,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
2,33QQ60S6ATVW7M39E59KH930UA80UO,30OG32W0SWOKQ6WOFD1EDN8ZNIWENY,AWYK8MO0YQGXG,26,Male,bachelors,employed_biz,Yes,white,lean-democrat,74066,628.0,1,1,1,2,1,1,3,1,1,1,2,1,2,1,1,1,5,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
2,33QQ60S6ATVW7M39E59KH930UA80UO,3UOUJI6MTFR6RW7E7J3SF7L0BK4XUM,A3AHAY1VIJDCGX,29,Female,bachelors,employed_biz,No,asian,lean-republican,68669,450.0,5,4,3,5,5,4,2,4,5,4,4,4,2,4,3,4,4,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
2,33QQ60S6ATVW7M39E59KH930UA80UO,3FTF2T8WLTVTI4ELZ3CFHSKFPX89WY,A15Q0V8QB1EF7D,24,Male,bachelors,employed_biz,No,white,democrat,46001,932.0,4,4,4,3,4,4,3,4,3,4,4,3,4,4,3,4,4,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
2,33QQ60S6ATVW7M39E59KH930UA80UO,3B837J3LDQ96FNTY9F20BOHOP7WRS4,A2TSWYWMOUT4SB,25,Male,bachelors,employed_biz,No,white,democrat,46001,291.0,4,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
2,33QQ60S6ATVW7M39E59KH930UA80UO,369J354OFFNA3ZMNMR5LBF7P58M6GX,A16FVMBSNMXG9F,27,Female,some_college,student,Yes,white,lean-republican,40445,1929.0,4,3,4,2,3,2,4,4,3,4,3,3,4,3,3,4,3,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
2,33QQ60S6ATVW7M39E59KH930UA80UO,3WJ1OXY92CTWXMS8T6A9Z7SDD92A8G,A3OEAL8C5R4YCQ,25,Male,bachelors,employed_biz,No,white,democrat,46001,126.0,4,4,2,5,3,3,4,4,3,4,4,3,4,4,3,4,4,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
2,33QQ60S6ATVW7M39E59KH930UA80UO,36H9ULYP647GDU5ZVQTS2YCIQZ6JFH,A39980PKUJE4NS,27,Male,grad,employed_stem,Yes,asian,democrat,90201,834.0,5,2,2,2,3,2,2,4,4,2,4,4,2,4,2,5,5,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
2,33QQ60S6ATVW7M39E59KH930UA80UO,3NLZY2D53R2JZ9J8CRGZUCTO1QKLQF,A35R1A578D01Z1,33,Female,associates,employed_other,No,african-american,democrat,39701,5557.0,4,4,3,2,4,3,4,3,3,3,2,4,3,3,4,4,3,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Liberal Quiz.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,3B3WTRP3DDF76OGELJN8TL4QLQQ29M,AAV3UOXN5TXAU,28,Female,grad,employed_other,Yes,asian,lean-republican,82005,770.0,4,3,4,3,4,3,4,3,3,4,2,3,3,1,2,3,4,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,308Q0PEVBAQBH9UGAM80G1B7AMM9I3,A2RHE12CJSKCRE,30,Female,highschool,employed_other,No,white,democrat,55403,1803.0,4,1,5,1,1,2,1,4,2,1,5,1,1,4,1,1,4,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,34V1S5K3GUEVOPZF8LZBJYL21VR696,A22TV3S4RDO7T8,60,Male,bachelors,employed_other,No,white,democrat,80440,2524.0,5,3,4,3,4,4,3,4,4,4,4,4,4,3,4,4,3,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,3XIQGXAUMEL4TLVIUBAH5F7G39F7X2,A6YCL762M6N74,27,Male,bachelors,employed_stem,No,white,republican,67745,553.0,4,1,4,3,2,2,4,4,4,4,4,2,4,3,2,2,2,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,3TYCR1GOTEWSD1KZZNZCL55S6T5LZ9,AZBS0MVCBSCGY,28,Female,grad,employed_stem,No,asian,democrat,69158,627.0,4,2,3,3,4,4,2,3,4,2,4,4,4,3,2,4,2,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,3LEP4MGT3IDDXRTRGSLLGAQK6HJBDF,A191S6OYAK1N2Q,28,Male,bachelors,employed_biz,No,asian,lean-republican,60082,4740.0,4,4,5,4,5,3,5,4,3,5,4,5,3,5,3,4,5,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,3SPJ033423GMDLMU0GLGRJJYWAWYJT,A15CCQOQIM1OY8,28,Male,bachelors,employed_biz,No,asian,lean-republican,60082,4770.0,4,4,3,5,3,4,5,3,4,5,3,4,5,3,5,4,3,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,3HWRJOOET7FH6JOTN9I0CHI5AH4ESA,AU6E25191M6SL,28,Male,bachelors,employed_biz,No,asian,lean-republican,60082,5017.0,3,4,3,4,3,4,5,3,4,3,4,5,3,4,3,5,4,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
3,3VAOOVPI3056LS51UK32O6Z5KHPLLN,36WLNQG781NIPX7RCNW5MS856ULBEB,A2G92T4A1U377C,27,Female,grad,employed_stem,Yes,asian,democrat,90201,3302.0,5,1,2,2,2,4,2,1,1,1,3,2,4,3,4,1,1,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - NRA.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Fasion.png,NewsMax Page - Liberal Quiz.png,NYT Page - Liberal Quiz.png,NYT Page - Wallet.png,NYT Page2 - Impeach.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3LKC68YZ3CGWPRIR1SVXEIF4KW6OW3,A3DHNSDUMYK2QK,34,Male,bachelors,employed_stem,Yes,asian,lean-democrat,63050,130.0,5,4,5,4,5,4,5,5,4,5,4,5,5,4,4,5,5,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3XC1O3LBOUZWRPB0TVAUZH4BLXJLTT,A2OFN0A5CPLH57,36,Female,bachelors,decline,No,white,republican,84655,209.0,3,1,2,2,1,1,2,3,5,1,1,1,1,1,5,1,1,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3AQF3RZ55AV4PZQSB7Z3TU7D4TM6FY,A2ZYO0FHHESP4J,44,Male,bachelors,employed_biz,No,asian,lean-democrat,77407,219.0,3,1,4,5,1,1,5,5,5,1,2,3,5,1,5,1,1,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3MMN5BL1W1HBYQVRES5IHHF2R3WM3F,ADC4VXNQJ9FEW,39,Female,highschool,employed_stem,No,white,lean-democrat,23451,485.0,2,2,3,2,1,3,5,4,5,2,1,2,3,2,5,2,1,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3VP0C6EFSI9AV9I9XU3GOKRM1UY6M5,AR9V5TYKSZQ78,28,Male,grad,employed_other,No,asian,democrat,82001,705.0,4,3,4,3,2,3,2,4,3,2,3,2,3,4,3,2,3,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3E7TUJ2EGEZU9YEUI87PP4VUIHE9D1,A34O5BZHPITDRU,25,Male,bachelors,employed_stem,Yes,white,lean-democrat,46001,139.0,4,4,3,4,3,4,4,3,3,4,4,3,3,4,4,4,3,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3VFJCI1K41C3PIK7EF8JMAYL1V0GR5,A5WAWW70PYRP,31,Male,grad,employed_biz,No,asian,democrat,78702,2956.0,3,3,4,3,2,3,4,3,2,3,4,3,2,3,4,3,4,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3VBEN272MMCFQXKKT48OCK3HNYKSG8,A1ZKD55CLM1I36,27,Male,grad,employed_stem,No,white,republican,67745,304.0,4,2,4,3,2,2,4,4,4,2,2,2,4,4,2,2,3,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
4,36818Z1KV4Q895O8RNACJ6PDQJ03AA,3QJOXOW4XL4E8OBO3CME08JZITVEM9,A199OMCEJRZJLW,30,Male,bachelors,employed_stem,No,native,democrat,99501,1361.0,4,5,3,4,4,2,4,4,2,4,4,4,4,2,4,4,4,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Fasion.png,Breitbart Page - Fasion.png,Breitbart Page - Impeach.png,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Wallet.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
5,3P520RYKCIJV2TPABBFWY4ZRBIJ5UE,3H0W84IWBMF554OG8KIVM7D9OFLREZ,A35P8YSNTQ7OTP,47,Male,bachelors,unemployed,No,other,other-party,98367,1003.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - bp.png,Breitbart Page - bp.png,Breitbart Page - NRA.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - Polar Bear.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
