surveyId,hitId,AssignmentId,workerId,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3ZAZR5XV03VZAXQTMA6DIMF5CN0CZZ,A1I96W45KL8N7L,38,Male,associates,employed_other,No,asian,independent,11364,72.0,3,3,2,2,3,3,3,3,3,2,3,2,3,3,3,3,3,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3C5W7UE9CH3NEO25YHC6OX46Y16MXU,AA116IC3BUDS8,36,Female,grad,employed_teacher,Yes,white,democrat,90670,181.0,2,1,4,4,2,3,4,4,4,2,3,3,4,4,3,2,2,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3OVHNO1VE8E9FPW7M61O2SXNXNCDZ0,A3B474LIYGQ6DO,30,Male,some_college,employed_stem,Yes,asian,lean-democrat,90224,180.0,2,1,5,2,1,2,3,1,4,2,2,1,4,2,1,1,3,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3LJ7UR74RJQ2Y4ZVQ7P141W8AWC4NY,A31XFBQITA3FAP,27,Male,some_college,employed_biz,Yes,asian,lean-democrat,62020,324.0,4,4,4,5,4,4,5,4,5,3,4,4,4,5,4,5,3,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3IAS3U3I0HTQUHVBJ314KRZG9T1B2J,AO254V3OFNHYQ,32,Female,bachelors,employed_biz,No,asian,democrat,85058,1218.0,4,2,4,4,3,2,2,3,2,2,2,3,4,3,4,3,4,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3ZV9H2YQQFK732P5IUB5QFHTP8JW3V,A31C75PL4FJIO,33,Female,bachelors,employed_stem,Yes,asian,republican,62009,2237.0,5,4,4,3,5,4,3,5,2,4,5,4,3,5,4,4,5,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3TMSXRD2X8DBTZBQVQXM2M2WRO5W13,A3FZLNLVMRPO5Y,28,Male,grad,employed_biz,Yes,asian,lean-republican,99524,1310.0,5,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
27,3RWB1RTQDK01X60GSNN50IMJ6S3P8I,3OF2M9AATI1HTV2HENNB65SDHWJKZU,A3FHVHURR4H6V1,27,Male,bachelors,employed_biz,Yes,white,republican,98405,240.0,4,3,4,4,3,1,3,4,3,4,2,3,4,3,2,3,2,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - Impeach.png,Food - Polar Bear.png,Food - Fasion.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Fasion.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,39O5D9O87V5YP4J013B4ELAQXS1C32,AY52II1OC5RZ1,55,Male,bachelors,employed_other,No,white,independent,48393,240.0,2,4,5,1,1,2,1,2,5,1,1,1,1,1,1,1,2,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3QAPZX2QN6QPAUS1LN4F0A3XIP402M,A3P4YJ973EXW4J,49,Female,some_college,employed_other,No,white,lean-republican,01930,231.0,4,3,5,1,1,1,1,4,5,1,1,1,2,1,1,1,1,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3VE8AYVF8OARTD9G4MW1D834ARLF88,A3LAXVISEH1UYM,28,Female,grad,employed_biz,Yes,native,lean-democrat,99501,211.0,5,4,4,3,4,3,4,3,4,2,4,4,3,4,3,4,2,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,32N49TQG3IVU8YOL1ZLJRLCLO99VAG,A27R120EJQHMV5,23,Male,associates,employed_other,No,white,republican,29709,253.0,1,1,5,1,3,2,4,2,5,1,4,1,4,1,3,1,4,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3S96KQ6I9OHDTDN8GEC6G4W6CRQTD0,A2AJSEYVBTRBB3,65,Female,some_college,unemployed,No,white,democrat,37098,696.0,2,3,4,4,4,3,4,1,5,3,3,3,1,3,3,4,4,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3JAOYWH7VKHD7A2MVP5D8H3ZRTQL99,ARQA90W3DRJCB,61,Male,bachelors,employed_other,No,asian,independent,68200,604.0,3,2,5,1,1,2,1,1,5,1,1,1,1,1,4,1,1,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3HVVDCPGTG5GROIZCAZKTP67UF2YTJ,A1XPNXTMCXVGDT,38,Male,bachelors,employed_biz,No,asian,independent,62501,543.0,5,1,4,1,1,3,1,4,4,4,4,4,4,4,3,4,4,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3P529IW9K0YM8KTZYB55IDPAURTLF9,A2YFUDWTOB4A4N,33,Female,bachelors,employed_biz,No,asian,democrat,63200,453.0,4,1,5,1,1,1,1,1,1,5,1,1,1,1,4,4,5,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
28,3QREJ3J434AV1MNJ9KR196MQWIWKLY,3TU5ZICBRFEOK2ZPI27VP77IHT38Q4,A22GZ5ZA5V9T3O,27,Male,bachelors,employed_stem,Yes,white,democrat,67745,801.0,4,4,3,4,3,4,2,4,4,4,4,4,3,4,4,3,4,Alternet Page - bp.png,Alternet Page - Impeach.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - NRA.png,Food - Fasion.png,NewsMax Page - Fasion.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Impeach.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3QUO65DNQW1JXNTM6SGWWUU7ZJ3UOO,A2OII8WA5L52QS,34,Male,some_college,employed_stem,Yes,white,democrat,23112,151.0,2,1,4,1,1,1,5,1,5,1,1,1,1,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3VHHR074H5U9TRETGS7TULCTW317LI,A3T0UO1ZMWNYUR,30,Male,grad,employed_stem,No,white,republican,23233,235.0,1,1,1,1,2,1,5,1,4,1,1,4,1,1,3,1,1,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3I3WADAZ9SH2C8375R8OOI2R02B5OI,AG2RE206QIMOI,22,Female,associates,student,No,asian,democrat,92620,177.0,2,1,2,1,1,1,4,1,5,1,1,1,1,1,1,1,4,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3P4MQ7TPPZPKIUV72WUFLK2K3ZEBBL,A5BCSSPC180AG,44,Female,bachelors,employed_other,Yes,white,democrat,97206,188.0,2,1,2,2,2,1,5,1,5,1,1,1,2,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3TOK3KHVJVVHZCHQTKNLM2GNR867OZ,A364RSKC1UZO23,32,Male,bachelors,employed_other,No,white,independent,60641,436.0,4,2,5,1,2,1,5,5,5,2,2,5,5,4,5,1,5,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3VELCLL3GMW9IDPV51NMYYGWWLFF1O,A1RJIOHZFBH3GJ,23,Male,highschool,employed_other,Yes,other,democrat,27127,555.0,2,1,1,1,1,1,5,1,4,1,2,2,1,1,2,1,3,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3IFS6Q0HJKWTMOQFJS8RXWGX2DKSIC,A4PFF3LK637YM,19,Male,highschool,employed_biz,Yes,native,democrat,62215,658.0,5,3,4,2,3,1,3,2,5,2,3,5,2,2,3,3,5,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,3X65QVEQI20F589P79F4A747XESCLG,A14GHIGOJYGGEE,32,Male,bachelors,employed_biz,Yes,native,democrat,01139,2591.0,4,4,4,2,5,2,5,2,5,2,4,2,1,2,3,4,5,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
29,3TX9T2ZCBAE61BY4DZ1D5WRJYYDWZP,39GAF6DQWTDYEABL5GSQGKJIKF3V1S,A1C5TWMUMBW0RX,26,Female,associates,student,No,white,independent,43920,2727.0,2,4,2,4,2,4,2,4,4,2,4,2,4,4,2,4,2,Alternet Page - Fasion.png,Alternet Page - Polar Bear.png,Book - Polar Bear.png,Book - Fasion.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Adidas.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - bp.png,NewsMax Page - Wallet.png,NewsMax Page - Polar Bear.png,NYT Page - Polar Bear.png,NYT Page - Fasion.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Adidas.png
30,39WICJI5AU59ADWG3FQB0ZGM05IZ3L,3URFVVM167VVWR7T81RDCS1BJN6ZUV,A2SSYBUT9ZM0G9,33,Male,grad,employed_stem,No,asian,other-party,20801,311.0,4,1,5,4,1,5,3,2,1,1,1,3,4,2,4,1,3,Alternet Page - Wallet.png,Alternet Page - Liberal Quiz.png,Book - Impeach.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Impeach.png,Daily Kos Page - Fasion.png,Daily Kos Page - Impeach.png,Food - Impeach.png,Food - Adidas.png,NewsMax Page - Adidas.png,NewsMax Page - Polar Bear.png,NYT Page - Impeach.png,NYT Page - bp.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
