surveyId,hitId,AssignmentId,workerId,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,3XC1O3LBOUZWRPB0TVAUZH4BLZ0TLM,A3L1WXQJMRMKB1,26,Male,bachelors,employed_other,No,white,democrat,11106,166.0,1,1,1,4,4,1,1,2,4,1,1,1,3,1,4,1,5,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,3UWN2HHPU0IL0P16G8LJ24CEOBMNST,AN708FWWYGN1E,40,Female,highschool,employed_other,No,white,unsure,11111,177.0,3,2,4,4,2,2,4,4,4,1,1,2,4,1,3,2,2,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,340UGXU9D0EEN72J742ARMOFVB9VUY,A2Z0QYF1UKBHOU,39,Male,bachelors,employed_biz,No,white,republican,94521,174.0,2,3,4,3,3,3,5,3,4,2,3,2,4,2,2,2,3,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,3NPI0JQDAQIMIAQYLN31GYDVQ91TPK,A22A52DRIIEV6K,32,Female,bachelors,employed_stem,No,african-american,democrat,10009,1274.0,4,4,3,4,4,2,2,2,2,2,3,2,4,4,4,3,4,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,3GD6L00D3UAFONHCRORZTO05TL01MO,A1APYLD4DUK33J,31,Male,some_college,employed_stem,No,white,republican,65616,1853.0,1,2,2,4,1,1,3,2,4,2,2,2,1,2,2,2,4,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,3EA3QWIZ4K8U1O3U8SDH71CJ4V7ITY,A3AW887GI0NLKF,31,Male,bachelors,employed_stem,No,asian,republican,75002,2009.0,5,2,2,5,5,2,2,2,2,2,3,2,2,1,2,3,4,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,3NLZY2D53R2JZ9J8CRGZUCTO1S1QL5,A3FYWUZK52IC2J,29,Female,associates,employed_other,No,white,lean-democrat,32771,5846.0,2,4,4,5,2,1,4,2,4,1,1,1,4,1,2,1,4,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
12,3Y7LTZE0YUZT979ZIZMCN86MDIXUZJ,3RXPCZQMQROFWDLQGLT4GJG8X05G1E,A2ZNN99UEJA2EU,28,Female,associates,employed_other,No,white,democrat,27203,1300.0,2,2,4,4,5,4,2,2,4,2,4,3,2,3,4,4,4,Alternet Page - Wallet.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Adidas.png,Daily Kos Page - Impeach.png,Food - NRA.png,Food - bp.png,NewsMax Page - Adidas.png,NewsMax Page - NRA.png,NYT Page - NRA.png,NYT Page - Fasion.png,NYT Page2 - NRA.png,NYT Page2 - Adidas.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,3VP0C6EFSI9AV9I9XU3GOKRM1WG6MR,A22KRF782ELLB0,38,Male,bachelors,employed_other,No,white,democrat,42071,177.0,1,2,4,4,3,2,5,4,1,4,2,4,1,1,4,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,3U0SRXB7CFI9ZA1T1JLECU7I294RNA,ADP1QUGXHGJRS,29,Male,bachelors,employed_stem,No,african-american,unsure,60430,199.0,2,2,2,3,2,2,4,2,2,2,2,2,2,2,4,2,2,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,304SM51WA5HJZGC9DIGAB9CK7MHBS1,A2CY1TSQ3KKP5Q,55,Female,grad,employed_other,No,white,republican,32277,200.0,2,1,1,2,1,1,5,1,1,1,1,1,2,1,4,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,3DHE4R9OCYOMLY3MZPTIL2QDP592G5,A3Q2E37P273AMH,31,Male,bachelors,employed_biz,Yes,native,democrat,00810,2417.0,4,2,4,5,3,2,5,1,2,1,3,4,2,4,5,2,4,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,3ZR9AIQJUDMZD87OP1N3TP0V22C40W,ADXRJFEHIDXRE,26,Male,bachelors,unemployed,No,white,lean-democrat,33470,4307.0,1,1,1,5,1,1,5,4,1,3,1,1,4,1,4,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,37UEWGM5HVL6L3U4WWNGFNUFZ9ER1J,A1LTTRLF76BM82,39,Female,bachelors,employed_other,No,white,other-party,46240,253.0,1,2,4,3,1,1,3,1,1,1,2,2,2,3,4,1,1,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,3VNXK88KKEVG3FEG9T7JVQ11IQ09VM,A24JKHC4HTY6CD,31,Male,grad,employed_biz,No,asian,democrat,75250,7094.0,3,4,2,3,4,3,2,3,4,3,2,3,4,3,2,3,4,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,3SB4CE2TJX8MCNTG1EM1F6964K6XAA,A23RGS48XSHCT5,38,Male,associates,employed_stem,No,asian,republican,68201,245.0,4,5,4,5,2,2,5,2,4,5,1,5,1,3,5,1,5,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
13,3QE4DGPGBSOU1SKFD175PXSM3FG4GI,3LWJHTCVCEZXZH9CQGD1ZZO44XHQF4,A17CVICMM5210J,22,Male,bachelors,employed_teacher,No,white,democrat,07009,422.0,3,4,3,4,3,4,3,4,3,4,5,4,3,4,5,3,4,Alternet Page - bp.png,Alternet Page - Polar Bear.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - Wallet.png,Daily Kos Page - NRA.png,Food - Polar Bear.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - Polar Bear.png,NYT Page - NRA.png,NYT Page - Adidas.png,NYT Page2 - Impeach.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3I0BTBYZAZYFBFL8E8BA9E42X380YA,A3TQ9BVZUE265M,22,Male,some_college,student,Yes,white,lean-democrat,01040,360.0,2,1,5,4,1,3,2,1,5,1,1,5,1,1,1,1,4,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3EKVH9QME0HJ9ETVXZSAFHNGCDM2DO,A3II2ONBAAHOF,23,Female,bachelors,employed_stem,No,asian,democrat,80125,335.0,2,1,5,1,1,1,1,1,5,1,2,2,5,5,4,3,4,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3BDCF01OGZ7S8BAU31XT7YWQ01IYLG,A1NK3A2FQQO8D2,35,Male,grad,employed_stem,No,white,republican,71601,552.0,4,1,4,3,1,5,1,1,5,1,3,1,4,1,4,1,5,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3PJ71Z61R6F0H3YI2FNUO2ULTMT91X,A2LX4PAS6LLYEO,35,Male,bachelors,employed_stem,No,asian,independent,75056,642.0,2,1,4,2,2,4,2,1,5,1,3,4,4,2,2,2,4,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3GS6S824SSAE76IF0DVKZTFZUOKWNJ,A226S9LUL53Q01,28,Male,bachelors,employed_teacher,No,white,independent,10025,333.0,3,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3U0SRXB7CFI9ZA1T1JLECU7I293NR5,AKVGQGHOM39Q2,24,Male,bachelors,employed_biz,No,white,democrat,98223,371.0,4,3,4,3,3,3,3,3,4,4,2,3,2,4,2,4,3,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3RYC5T2D75692VD6HYY6GJCD2OHPRG,A2ZHBK2MDL2L51,29,Male,bachelors,employed_stem,No,white,democrat,30303,381.0,4,2,4,3,2,4,2,2,2,4,2,4,2,3,2,2,3,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3KXIR214I6T69IA24ORHCDTAZ1D42Z,A3L621AIS65HA0,29,Female,grad,decline,No,asian,democrat,62400,338.0,4,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
14,34OWYT6U3XU9UPWMKK3ZRHGI4KM9IB,3HFNH7HEMJR3DH5710JJHKOG5BSQGC,A1KUSWYPDMM4SH,29,Male,highschool,employed_other,No,white,lean-republican,99201,6742.0,2,2,4,1,2,1,2,1,5,1,1,4,1,1,1,1,1,Alternet Page - Adidas.png,Alternet Page - Liberal Quiz.png,Book - Polar Bear.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Wildlife.png,Daily Kos Page - Wallet.png,Daily Kos Page - Polar Bear.png,Food - Liberal Quiz.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - NRA.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - bp.png
15,39I4RL8QGKU81OFQX7PNAX4NIFT4HH,33CID571066RS8D6EG43H40DR0O3LG,A3959GYL1Z4EO0,38,Female,some_college,employed_other,No,white,republican,64804,230.0,2,1,2,1,1,1,5,4,5,1,1,2,3,1,1,1,1,Alternet Page - Fasion.png,Alternet Page - NRA.png,Book - Impeach.png,Book - bp.png,Breitbart Page - Adias.PNG,Breitbart Page - NRA.PNG,Daily Kos Page - bp.png,Daily Kos Page - Polar Bear.png,Food - Impeach.png,Food - Fasion.png,NewsMax Page - Wallet.png,NewsMax Page - Impeach.png,NYT Page - Impeach.png,NYT Page - Wallet.png,NYT Page2 - Liberal Quiz.png,NYT Page2 - Wallet.png
