surveyId,hitId,AssignmentId,workerId,age,gender,education,occupation,Hispanic,race,Political,zipcode,duration,feelAboutAd,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
58,3566S7OX5EWUG0CVXGK9LM8QSSU176,30LB5CDZNENFG5VDAUDTNLD43ZG0Z9,AKMEQHWJUARX1,66,Female,some_college,unemployed,No,white,independent,27576,613.0,3,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,Alternet Page - Adidas.png,Alternet Page - NRA.png,Book - Impeach.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Impeach.png,Daily Kos Page - Wallet.png,Daily Kos Page - Liberal Quiz.png,Food - NRA.png,Food - Adidas.png,NewsMax Page - Wallet.png,NewsMax Page - Impeach.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - Polar Bear.png,NYT Page2 - Wallet.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3QRYMNZ7F0UMFPEL58Q9C980QV9TNZ,A2CCQ2QP50Z3FM,25,Female,some_college,employed_other,No,white,lean-republican,41086,139.0,2,1,5,1,1,1,5,5,3,1,1,1,4,1,5,1,1,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3VZLGYJEYNNNDV1OD620WZ0FD54ZX4,A2ZMDBZRWB3CUZ,35,Female,bachelors,employed_stem,Yes,asian,lean-republican,97001,743.0,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,3,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3300DTYQT4U5T39GV5TVHH34SXGEQQ,A1S21CXJ6Y2Y1W,29,Female,associates,student,No,white,democrat,70121,204.0,1,1,3,4,1,1,4,3,1,1,1,1,1,1,4,1,1,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3YGXWBAF72UJ70241HGNOQ2WBTMC4E,A2WB107ELMVAJJ,30,Male,bachelors,employed_stem,Yes,white,democrat,95219,392.0,4,4,3,5,4,3,5,4,5,3,4,3,4,3,4,3,5,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3L70J4KAZIZ8EHOZAELPLZ6EO3YADR,AGOVTXADH671R,31,Male,grad,employed_biz,No,white,democrat,46808,483.0,3,4,3,4,3,2,5,4,3,4,4,4,3,2,3,4,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3A4TN5196MVDJCQZGO06IFB0GYHHCE,AKYGMCH7D9Y63,27,Female,some_college,employed_biz,No,white,republican,77389,342.0,4,4,4,5,3,4,5,4,5,4,5,3,4,4,5,4,5,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3E4GGUZ1TA4RNKZ5PGEXJUI6WOM2K8,A3OM975J7BQ15Z,59,Male,bachelors,decline,No,white,democrat,75007,476.0,5,4,4,3,2,4,4,5,5,1,2,3,2,3,4,4,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,3TU5ZICBRFEOK2ZPI27VP77IHU98QC,A53VYIFCCASOA,52,Female,bachelors,employed_biz,No,white,lean-republican,33136,326.0,1,4,4,3,2,4,4,5,3,2,2,2,1,2,2,1,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
59,3Q7TKIAPOUNNNGH9H35E5TR0C92DLH,33LK57MYLVIFHEFPJWWDXRJNYR4ZS0,A2GZYZL1FU1M0A,27,Female,bachelors,employed_biz,Yes,african-american,republican,30002,4824.0,4,4,5,5,4,3,5,4,3,3,4,4,4,5,4,5,4,Alternet Page - bp.png,Alternet Page - Liberal Quiz.png,Book - NRA.png,Book - Adidas.png,Breitbart Page - bp.png,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - bp.png,Daily Kos Page - Liberal Quiz.png,Food - Impeach.png,Food - bp.png,NewsMax Page - bp.png,NewsMax Page - NRA.png,NYT Page - Polar Bear.png,NYT Page - Adidas.png,NYT Page2 - NRA.png,NYT Page2 - bp.png
60,3H5TOKO3DAWS4ZV91OYJD6FX91K64P,3NG53N1RLXW3KQYAIPS6P2H8CXNP80,A2CGNM651Q3NAM,32,Male,bachelors,employed_stem,Yes,african-american,republican,95206,153.0,4,4,5,3,4,4,4,4,4,5,4,5,4,4,5,4,4,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - Impeach.png,Food - Wallet.png,NewsMax Page - bp.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - Fasion.png
60,3H5TOKO3DAWS4ZV91OYJD6FX91K64P,3MD9PLUKKKRI11NKB0FRYX9HBRTZNJ,A2OS56DQ82O2U5,35,Female,grad,employed_teacher,Yes,white,lean-republican,06492,225.0,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,Alternet Page - Wallet.png,Alternet Page - NRA.png,Book - Liberal Quiz.png,Book - Wallet.png,Breitbart Page - Adias.PNG,Breitbart Page - Liberal Quiz.PNG,Daily Kos Page - Fasion.png,Daily Kos Page - NRA.png,Food - Impeach.png,Food - Wallet.png,NewsMax Page - bp.png,NewsMax Page - Liberal Quiz.png,NYT Page - NRA.png,NYT Page - Wallet.png,NYT Page2 - Polar Bear.png,NYT Page2 - Fasion.png
